ItemID,Sentiment,SentimentSource,SentimentText
354,0,Sentiment140,Nobody likes Year One in the reviews I've read. I'm disappointed. But maybe now I'll like it more since I'm not expecting much..
355,0,Sentiment140,(must i say more?)
356,0,Sentiment140,*old me's dead and gone*
357,0,Sentiment140,... have to go now ??? 13 more minutes ... please please please
358,1,Sentiment140,@Lakers!! I love you guyssss! Those rings.. Mmmyeahh! Bling blingg
359,1,Sentiment140,@PERFEKTnCHANCE (Chance) is Boo #29
360,1,Sentiment140,@Standing_Stones Thank you very much for the DVD suggestion! Very nice of you! Looks good.
361,0,Sentiment140,awwwww i really hate this.
362,0,Sentiment140,bad day.
363,0,Sentiment140,bad day.....damn you @311. What kind of ticket sale was that.....
364,0,Sentiment140,Boston Globe could be shut down in 60 days http://sbne.ws/r/vWc
365,0,Sentiment140,bye guys!!!! i'ma miss ya'll sooo sooo much! but don't worry i'll be back on monday!!! have an awesome weekend!!! peace!!!!
366,0,Sentiment140,can i have some followers :' ( ... i'm so sad... NOW THAT I'M LOSING HOPE -pressure
367,0,Sentiment140,Couldn't bless'd da mic w/ my bra's in music 2day @ERiceOnTheBeat @moneybagzfam1st @circustk
368,0,Sentiment140,CRY CRY CRY
369,0,Sentiment140,F**kn day...
370,0,Sentiment140,Goodnight
371,0,Sentiment140,grandma is very sick. not doing well. going to the emergency room.
372,1,Sentiment140,had a WONDERFUL day G_D is GRRRRRRRRREAT!!!!!
373,0,Sentiment140,I am going to shed tears if the Cavs have to go home tonight. Like seriously
374,0,Sentiment140,i am soooo sad...at this point of night i'd be cuddling with jonathan like i did for 4 years
375,0,Sentiment140,I hate you forever.
376,1,Sentiment140,I have passed 70-542 exam today
377,0,Sentiment140,i missed it
378,0,Sentiment140,i still Feel like a Douchebag
379,1,Sentiment140,I want to write a song. I think I will.
380,1,Sentiment140,- @serialseb Always thought time estimates should use 'value of Pi rule' (x 3.14). Only exception being 'Pi squared rule'.
381,1,Sentiment140,@SirKenRobinson Creativity via Twitter http://bit.ly/HVTHS
382,1,Sentiment140,"- @SlashHudson you tease, i wanna hear the tracks!!"
383,0,Sentiment140,@sommacolada never answering my im's
384,1,Sentiment140,@soultravelers3 http://bit.ly/H9Nqe 15 TravelTips 4 student safety in roughplaces
385,0,Sentiment140,@squarespace it's now fathers day and you haven't picked me...yet. I kind of want to incessantly bother you...#squarespace
386,1,Sentiment140,@SRenaeNae... What is 'FML'
387,1,Sentiment140,@sweetlilmzmia: &quot;Gotta LOVE Blip.fm - John Mayer Trio - CALIFORNIA DREAMIN' as heard on Conan 06/04/2009 ---... ‰ªÇ http://blip.fm/~7qdf0
388,1,Sentiment140,@Thatsrightnate ~ Just in case you need some help w that: http://bit.ly/12nP1H
389,1,Sentiment140,@THEDIAMONDCOACH Im sure he'd love that LOL
390,1,Sentiment140,@theenglishmuse on &quot;Karl Lagerfeld&quot; 's Twitter profile(s) lol! Heart the first pic http://tinyurl.com/cbl6tm
391,0,Sentiment140,@TheIanCrawford is no longer in the Cab. To say I'm heartbroken is an understatement... good luck with everything! you're amazing ian.
392,0,Sentiment140,@va_songstress broke my twitter..
393,0,Sentiment140,@warbo is off clubbing... must come over to sheffield sometime &amp; party but really probably shouldn't atm. a tech conference is a conf etc
394,1,Sentiment140,"@weselec My avatar can't figure out what you people are, either. http://tr.im/jj70"
395,0,Sentiment140,@xxkirahxx is fulfilling my life's ambition 2 go 2 a Jonas Brothers concert + I went 2 HMV and the new album is already sold out! Why me?
396,1,Sentiment140,"@yhf What happened to movies, anyway? It's like Hollywood forgot: in rough times, the public wants to see.. http://tr.im/mZ8l"
397,0,Sentiment140,@zochula just yelled at me for picking apple store over food.
398,1,Sentiment140,@ZOEBOE: &quot;whoops credit is due to &gt;&gt;&gt;rb@MusicIsMySunshine: &quot; ? http://blip.fm/~7d4pk
399,1,Sentiment140,=&gt; How not to exit a Cessna 206 #skydiving http://bit.ly/16ZZJ7
400,0,Sentiment140,1 of me cats kittens died only 3 days old too..RIP ming.
401,0,Sentiment140,1 week before the palm pre comes out and my centro dies. I have a temp phone but my contacts aren't transfered yet. #sadpanda #fb
402,1,Sentiment140,"- 20 chicken mcnuggets, 2 double cheeseburgers, large fries, and a lemonade for dinner. Why you may ask? Because I hate my body."
403,0,Sentiment140,3 hrs on da phone...lol dude is hilarious
404,1,Sentiment140,- 400th tweet (!) breakfast: everything bagel toasted w/cream cheese with an iced cap... delish
405,0,Sentiment140,5 gb of video to upload to utube :O dam sony vegas making it so big
406,0,Sentiment140,50% of the new footwear labeling norm is definitions that are never referred to in the document. Who wrote this up?
407,0,Sentiment140,a big angry spider was crawling in my blankeys i flicked it to the floor and cant sleep now
408,1,Sentiment140,A blessed sunday everyone!
409,0,Sentiment140,#NAME?
410,1,Sentiment140,A dog riding the bicycle http://bit.ly/gvMzD
411,0,Sentiment140,"a fly just landed in my green chile stew. i've never been big on killing bugs, but this asshole asked for it. There goes my appetite"
412,1,Sentiment140,A problem shared is a buck passed
413,0,Sentiment140,A_ just got the same handshake in her meeting. Vibe here sucks
414,1,Sentiment140,ˆüÓˆü_ˆ_?ˆü_ˆ_ãˆü¥ˆ_Ü hitech
415,0,Sentiment140,(Jonah:whats a tweet!?) SHARON!!!!!!!!!!!!
416,0,Sentiment140,alice is beating be at my scooby doo board game!
417,1,Sentiment140,am quite tired can't wait till wwe at burswood &lt;3
418,0,Sentiment140,anyone have any advice on how to cope with a break up?
419,0,Sentiment140,"arrrrrrrgggggggghhhhhhhh!!!!!!!!!! that's it, all lines of communications are temporarily suspended!"
420,1,Sentiment140,#NAME?
421,1,Sentiment140,Being NASTY in the studio with my woman!!! Go SLEEPIES!!!
422,0,Sentiment140,but i understand.
423,0,Sentiment140,cars being inspected today gonna cost me over 600 dollars
424,0,Sentiment140,e is OUT!
425,0,Sentiment140,everythings wrong.
426,0,Sentiment140,Exercise 2 build muscle mass is only thing that speeds metabolism: http://tinyurl.com/bvagbj
427,1,Sentiment140,feeling ok for the first time in a few days. thank you!
428,1,Sentiment140,"found a new way to text him, yey!"
429,0,Sentiment140,friends dying is just horrible.
430,1,Sentiment140,going for a paddle 2moz
431,1,Sentiment140,Good Nite. I hope Grandma visits my dreams again tonight. Last Night was uplifting... I miss her.
432,1,Sentiment140,Goodbassplayer... that is funny.... ;) OilIPO.... I hope the people that will bring us good things are started early this week...
433,0,Sentiment140,He was the best there.
434,0,Sentiment140,Hungover........ and craving chocolate! OMG how funny was the pub last night!! LOL
435,0,Sentiment140,I dont want my sister to leave me for the whole summer!
436,0,Sentiment140,i hope everyone is at church so i can just go to my concert in peace on wed. dont have to worry about rushing back to church to visit
437,0,Sentiment140,- i just spilt the last of my jordans cereal on the floor i‰Ûªm distraught http://tumblr.com/xxw2329lh
438,0,Sentiment140,I miss my family and friends.
439,0,Sentiment140,I see I missed the nectar sucking dirty talk ;)
440,0,Sentiment140,I want a freaking puppy now! A cute little black yorkshire terrier.
441,0,Sentiment140,- I want irissa back http://tumblr.com/xpn1wrj48
442,0,Sentiment140,I'm glad diversity got through...but what about stavros!
443,1,Sentiment140,I'm here to tell ya ... very yummy. Decided to go on a hunt for blender drinks ... know any good ones?
444,0,Sentiment140,I'm out of Nutella
445,0,Sentiment140,is it rlly tht serious? I'm abt to go thru my fonebook...
446,1,Sentiment140,is listenin to my new fav band more amor
447,0,Sentiment140,it is on environmental studies and driving me mental
448,0,Sentiment140,I've always seen bits &amp; pieces of Shottas. now I've seen the whole movie...it ends sooooo sad I'm gonna cry.
449,1,Sentiment140,Just another day in paradise. ;)
450,0,Sentiment140,Just found a bone in my chicken nugget Not cool
451,0,Sentiment140,"- Like I said, my back still fucking hurts and I‰Ûªm going to complain about it like no one‰Ûªs business.... http://tumblr.com/x6n25amd5"
452,1,Sentiment140,love you! &lt;333
453,0,Sentiment140,my aunties dog is getting put down hes my dogs brother aswell
454,0,Sentiment140,"- my head feels like its going to explode - mmm, what a horrendous image... the mess!"
455,0,Sentiment140,my head is killing meee
456,0,Sentiment140,"- My name is Amy. I•À_m only three My eyes are swollen I cannot see, I must be stupid, I must be bad What... http://tumblr.com/xfj1uain0"
457,0,Sentiment140,"- my picture with Kris Karmada is gone forever, its not in my comments, on my mysapce or on my... http://tumblr.com/xzg1wy4jj"
458,0,Sentiment140,åÇConfirmed: Missing Air France Flight 447 has Crashed in the AtlanticåÈ: http://bit.ly/BxdVL
459,0,Sentiment140,about 1/4 of my myspace comments are gone. cause someone hacked onto wills account. and kept abusing others so he had to delete it.
460,0,Sentiment140,about school....... it will all be over soon can't wait to celebrate STRES till then
461,1,Sentiment140,- about to pop in a movie &amp; chill a bit... get it innnnn.! call n text
462,1,Sentiment140,#NAME?
463,0,Sentiment140,abt missing Air France plane. Follow here for best air news source: http://tinyurl.com/m2p6yk
464,0,Sentiment140,AFI are not at reading til sunday this sucks !!!!!!!!!
465,0,Sentiment140,"after a crap night was looking forward to being cheered up, but no. Never mind."
466,0,Sentiment140,ah the postman didn't have my package. What am I goon to do for the rest of the day.....
467,1,Sentiment140,ahh school on monday!!!! not ready
468,1,Sentiment140,"ahhh. Drizzy. Mr. Rogers, you are indeed the best."
469,0,Sentiment140,"Airport Express doesn't rock enough to allow wireless scanning with the Canon pixma MX310, but otherwise it's wireless goodness."
470,0,Sentiment140,"Alistair's friends are all in the kitchen and I'm in my pjs...I JUST WANT A CUP OF TEA, DAMMIT!"
471,0,Sentiment140,all day.. no play.
472,0,Sentiment140,all dressed up and no bicyclist for Monday nite ride n Henderson KY http://bit.ly/10H4ne
473,0,Sentiment140,all I want is my ma in my arms that's all I want is you in my arms
474,0,Sentiment140,all my friends are gone haley n katie @ camp Paris @ moms Landin n Ayonna @ aunts n moms im so bored
475,0,Sentiment140,all nighter. yeeeeeeeeeeeessshhhh what a nightmare up coming 2 weeks. cannot wait to graduate!
476,1,Sentiment140,All the small things...
477,0,Sentiment140,"All those Non-Robsten posts are making me sad. I mean, I knew that, but to see it from others in words. So sad."
478,0,Sentiment140,allison didnt win. She should have.
479,0,Sentiment140,almost time to leave.
480,0,Sentiment140,already getting sleepy...I really want to get my psych quizzes done tonight...
481,1,Sentiment140,- always a nice thing to wake up to. yay. :p (gosh I'm such a typical lame overanalyzing teenager) lmao / had a nice nap.
482,1,Sentiment140,am excited
483,1,Sentiment140,Am feelin very happy!?
484,1,Sentiment140,Am I feeding the Pig'?
485,0,Sentiment140,"am i losing my mind cause i wanna see my.TC on TV right now, this min? FU2 i want 2see CandyGirls!! not Daisy -dammit!! @iluvTerricka"
486,0,Sentiment140,am sad to say i didn't get my results today somehow the school forgot to mail my results to me?? Typical. Ugh
487,1,Sentiment140,-- An alarm clock is a device for waking up people who do not have small children. ---
488,0,Sentiment140,And how can you mend a broken heart? ‰ªÇ http://blip.fm/~8k7kl
489,0,Sentiment140,and I think that's why I felt really sick and depressed in school today cuz of all the stress.. I'm glad I got that off my chest :/
490,0,Sentiment140,and i was just starting to get confident in myself! you have torn me down!
491,1,Sentiment140,anoron.reedcourty.operaunite.com/webserver/content/ home.sch alternatÌ_va
492,0,Sentiment140,another 45 mins....
493,0,Sentiment140,another early day
494,0,Sentiment140,another father's day weekend I don't get to spend with my dad..
495,1,Sentiment140,Another Friday night of Rock Band
496,0,Sentiment140,anticipating a tough day ahead
497,0,Sentiment140,anyone know if Ghostbusters is region free on 360?? and where to get a US copy in Britain if it is
498,1,Sentiment140,: D a million making a difference. I can't help but to believe. I came in believing &amp; I will leave believing GOD IS!
499,0,Sentiment140,- ?oVe&lt;33
500,0,Sentiment140,6:30...what's wrong wit it?
501,0,Sentiment140,- alergic... nose itchy and eyes burning... Hope It's getting better soon....
502,0,Sentiment140,and they KEEP on coming! xox
503,0,Sentiment140,Another expensive weekend trip to the vet.
504,0,Sentiment140,"are there any parties tonight!? im hella bored at home, and its seems like everyone is busy!! LAMMMMEEE"
505,0,Sentiment140,but chilli prawns will make the pain better...
506,0,Sentiment140,daughter's beloved diabetic dwarf hamster died in her hands this morning...all creatures are worthy of love. ‰ª´
507,0,Sentiment140,DD has pinkeye...not fun.
508,0,Sentiment140,-- Farrah Fawcett Dies of Cancer at 62 - ABC News http://bit.ly/akQLD (via @Turner)
509,0,Sentiment140,feeling hopeless and useless.
510,0,Sentiment140,forgot my lunch at home
511,0,Sentiment140,General Motors sold hummer :S :S
512,1,Sentiment140,Good morning all! Have a great day!!!
513,0,Sentiment140,goodnight..
514,0,Sentiment140,gooood night!! must prepare for tomorrows meeting now
515,0,Sentiment140,- Great! Im bored at the moment and just have no idea on what to do! Missing Boyfie too! Damn i‰Ûªm... http://tumblr.com/xzp224xgj
516,1,Sentiment140,having a luvly day http://tinyurl.com/ckbmkc
517,1,Sentiment140,he is so hot !
518,1,Sentiment140,hmm what to do!
519,0,Sentiment140,http://bit.ly/18xobk Five Guys Locations Closed After Visit from &lt;em&gt;Inside Edition&lt;/em&gt;'s 'Rat Patrol' @dcist
520,0,Sentiment140,I am actually crying now because of sore throat.
521,0,Sentiment140,"- I feel irresponsible and sort of horrible. Marshmallows, unless otherwise stated, have gelatin. fuck... http://tumblr.com/xl21pafgm"
522,0,Sentiment140,i miss my brother.. i worry about him.
523,0,Sentiment140,"i need to think of something else, first."
524,0,Sentiment140,i wanted julian to win!
525,1,Sentiment140,- Iowa No. 2 in happy! Yea!
526,0,Sentiment140,jus got some bad news
527,1,Sentiment140,just got home
528,0,Sentiment140,just mean
529,1,Sentiment140,just saw sink into me the whole video on kerrang! ive seen it before loads but its so much better on tv!
530,0,Sentiment140,- Limp Bizkit - Rollin' #SongStuckInMyHeadWhenIWokeUp
